idx,kind,claim_id,vid,p_entail_fwd,p_contra_fwd,p_entail_bwd,p_contra_bwd
108,unrelated_token,245,979,0.9538695,0.006644105,,
109,paraphrase,-1,981,0.9984022,0.00030140133,0.9979141354560852,0.0002726923848967999
109,translate,-1,982,0.9969464,0.00050896243,0.9959057569503784,0.0009705027332529426
109,polarity,-1,983,0.0006859529,0.9985026,,
109,vocab,-1,984,0.21622023,0.77295685,,
109,cat,-1,985,0.004813898,0.9919097,,
109,shuffle,-1,986,0.974049,0.015140891,0.9786921143531799,0.013012424111366272
109,unrelated,153,987,0.73892295,0.06393891,,
109,unrelated_token,153,988,0.76612216,0.056426745,,
110,paraphrase,-1,990,0.9983854,0.0003870005,0.9979698061943054,0.00040146440733224154
110,translate,-1,991,0.99607605,0.0011042166,0.9977368116378784,0.0005783156375400722
110,polarity,-1,992,0.00037747226,0.99884653,,
110,vocab,-1,993,0.9107745,0.080138266,,
110,cat,-1,994,0.0019233997,0.9963457,,
110,shuffle,-1,995,0.9568001,0.029091047,0.9590640068054199,0.025112850591540337
110,unrelated,109,996,0.7636672,0.15732256,,
110,unrelated_token,109,997,0.7765724,0.15517265,,
111,paraphrase,-1,999,0.9977527,0.0004021618,0.9983988404273987,0.0002944184234365821
111,translate,-1,1000,0.9973531,0.000503238,0.9983187913894653,0.0004586470895446837
111,polarity,-1,1001,0.0006343145,0.9983638,,
111,vocab,-1,1002,0.0061423676,0.9905082,,
111,cat,-1,1003,0.0014368918,0.99769837,,
111,shuffle,-1,1004,0.9715647,0.01711312,0.9783427119255066,0.012315517291426659
111,unrelated,22,1005,0.9160009,0.03307337,,
111,unrelated_token,22,1006,0.8976798,0.038829822,,
112,paraphrase,-1,1008,0.9967513,0.0003403024,0.9979481101036072,0.00038307168870233
112,translate,-1,1009,0.9963857,0.0010057131,0.9979898929595947,0.00043921227916143835
112,polarity,-1,1010,0.0010764045,0.99790454,,
112,vocab,-1,1011,0.0006269508,0.99840575,,
112,cat,-1,1012,0.002429153,0.9954229,,
112,shuffle,-1,1013,0.9582154,0.026371906,0.9613094329833984,0.02376231737434864
112,unrelated,159,1014,0.5940125,0.28274596,,
112,unrelated_token,159,1015,0.621998,0.26450628,,
113,paraphrase,-1,1017,0.99513924,0.0006359813,0.997744083404541,0.00034668215084820986
113,translate,-1,1018,0.9983948,0.00039080196,0.9981127977371216,0.0003176300087943673
113,polarity,-1,1019,0.00036238853,0.99908173,,
113,vocab,-1,1020,0.0011940763,0.99813485,,
113,cat,-1,1021,0.0030737044,0.9954122,,
113,shuffle,-1,1022,0.9421932,0.045377083,0.8942968249320984,0.08346736431121826
113,unrelated,6,1023,0.9875673,0.0052025607,,
113,unrelated_token,6,1024,0.97530645,0.011288306,,
114,paraphrase,-1,1026,0.9974354,0.00041237246,0.998412013053894,0.00031279935501515865
114,translate,-1,1027,0.9982582,0.00041351953,0.9984697699546814,0.0003415555984247476
114,polarity,-1,1028,0.00025850668,0.9991769,,
114,vocab,-1,1029,0.0014651034,0.9976108,,
114,cat,-1,1030,0.1732288,0.43063363,,
114,shuffle,-1,1031,0.9738602,0.014234688,0.9718241095542908,0.014857589267194271
114,unrelated,180,1032,0.03824848,0.053886347,,
114,unrelated_token,180,1033,0.011604177,0.013793766,,
115,paraphrase,-1,1035,0.9986405,0.00028542915,0.9988746047019958,0.0002579241991043091
115,translate,-1,1036,0.9934024,0.0011451216,0.9979054927825928,0.0005144515307620168
115,polarity,-1,1037,0.0005845358,0.99866784,,
115,vocab,-1,1038,0.81201595,0.1800388,,
115,cat,-1,1039,0.049940486,0.7751213,,
115,shuffle,-1,1040,0.9767181,0.012010252,0.9749470353126526,0.013192503713071346
115,unrelated,150,1041,0.6888609,0.15154447,,
115,unrelated_token,150,1042,0.63253903,0.1300864,,
116,paraphrase,-1,1044,0.9979929,0.00070736604,0.997435986995697,0.0007779741426929832
116,translate,-1,1045,0.9937382,0.002868581,0.9959920048713684,0.00188184913713485
116,polarity,-1,1046,0.00076479226,0.997924,,
116,vocab,-1,1047,0.3304628,0.6479632,,
116,cat,-1,1048,0.0006418246,0.9984151,,
116,shuffle,-1,1049,0.7646829,0.2058116,0.805199146270752,0.16595445573329926
116,unrelated,242,1050,0.88105404,0.096255645,,
116,unrelated_token,242,1051,0.9584841,0.03017027,,
117,paraphrase,-1,1053,0.9965777,0.00077730475,0.9960373640060425,0.0008959353435784578
117,translate,-1,1054,0.99680495,0.0011901584,0.9961915016174316,0.0007443237118422985
117,polarity,-1,1055,0.0009500438,0.9980307,,
117,vocab,-1,1056,0.18047535,0.8108115,,
117,cat,-1,1057,0.02409792,0.96919066,,
117,shuffle,-1,1058,0.8240375,0.1551916,0.8782569766044617,0.0994318425655365
117,unrelated,14,1059,0.7064681,0.01862558,,
117,unrelated_token,14,1060,0.6436836,0.061112422,,
118,paraphrase,-1,1062,0.9953447,0.0013026716,0.9954856038093567,0.0015291547169908881
118,translate,-1,1063,0.9978764,0.00071422436,0.9978557229042053,0.000680173805449158
118,polarity,-1,1064,0.0034773455,0.9938066,,
118,vocab,-1,1065,0.8094275,0.17694156,,
118,cat,-1,1066,0.0025211954,0.9955037,,
118,shuffle,-1,1067,0.97807467,0.0135619175,0.9778943061828613,0.01371925137937069
118,unrelated,123,1068,0.9192304,0.015739191,,
118,unrelated_token,123,1069,0.91273016,0.01647414,,
119,paraphrase,-1,1071,0.99758816,0.00048977946,0.9982984662055969,0.0002984413004014641
119,translate,-1,1072,0.997598,0.00050237944,0.9983637928962708,0.0004039830819237977
119,polarity,-1,1073,0.0010007216,0.99726677,,
119,vocab,-1,1074,0.0018494865,0.9971957,,
119,cat,-1,1075,0.0028243428,0.9957638,,
119,shuffle,-1,1076,0.89453316,0.0835914,0.8321315050125122,0.13036690652370453
119,unrelated,219,1077,0.37698033,0.3721111,,
119,unrelated_token,219,1078,0.40582222,0.3367877,,
120,paraphrase,-1,1080,0.9979449,0.0005444529,0.9982282519340515,0.00040789219201542437
120,translate,-1,1081,0.9932776,0.002281512,0.9885629415512085,0.008577839471399784
120,polarity,-1,1082,0.0005000345,0.9987766,,
120,vocab,-1,1083,0.07034284,0.91199714,,
120,cat,-1,1084,0.058207143,0.8654303,,
120,shuffle,-1,1085,0.9430974,0.040516473,0.928659975528717,0.05170523747801781
120,unrelated,167,1086,0.9709844,0.003960449,,
120,unrelated_token,167,1087,0.9307758,0.008131815,,
121,paraphrase,-1,1089,0.99742717,0.00038662905,0.9973999261856079,0.00045200277236290276
121,translate,-1,1090,0.9966995,0.0009637177,0.9973453879356384,0.0006486944039352238
121,polarity,-1,1091,0.00095181225,0.99793756,,
121,vocab,-1,1092,0.0028020616,0.9956565,,
121,cat,-1,1093,0.001259106,0.99648094,,
121,shuffle,-1,1094,0.84978867,0.11955853,0.9144992232322693,0.06876742094755173
121,unrelated,177,1095,0.043057684,0.92286426,,
121,unrelated_token,177,1096,0.38190737,0.40312845,,
122,paraphrase,-1,1098,0.99791163,0.000364803,0.9977467656135559,0.00029480134253390133
122,translate,-1,1099,0.99661404,0.00067535863,0.9967419505119324,0.0004884091322310269
122,polarity,-1,1100,0.0016716006,0.9966569,,
122,vocab,-1,1101,0.27818695,0.7107222,,
122,cat,-1,1102,0.005732874,0.9869846,,
122,shuffle,-1,1103,0.8899695,0.08466042,0.8811973929405212,0.08931944519281387
122,unrelated,174,1104,0.7549172,0.03565444,,
122,unrelated_token,174,1105,0.73659456,0.03326086,,
123,paraphrase,-1,1107,0.9982975,0.0003571871,0.9982008934020996,0.00039610470412299037
123,translate,-1,1108,0.9961909,0.0012034458,0.9981029033660889,0.00042408748413436115
123,polarity,-1,1109,0.0005733054,0.99879944,,
123,vocab,-1,1110,0.0009523005,0.99844944,,
123,cat,-1,1111,0.0013615348,0.9965664,,
123,shuffle,-1,1112,0.96457213,0.025183193,0.9591923356056213,0.026398791000247
123,unrelated,37,1113,0.71784717,0.03630232,,
123,unrelated_token,37,1114,0.7950717,0.03958429,,
124,paraphrase,-1,1116,0.99834335,0.00029671105,0.998684823513031,0.000228464778047055
124,translate,-1,1117,0.99790204,0.0004566683,0.998372495174408,0.0003758221573662013
124,polarity,-1,1118,0.00042279577,0.9989573,,
124,vocab,-1,1119,0.9626134,0.031399764,,
124,cat,-1,1120,0.0013783968,0.99715424,,
124,shuffle,-1,1121,0.9771394,0.013364972,0.9715486168861389,0.01517594512552023
124,unrelated,139,1122,0.09099479,0.025628692,,
124,unrelated_token,139,1123,0.12079194,0.027957644,,
125,paraphrase,-1,1125,0.9977805,0.00059437315,0.9975970387458801,0.0006288948934525251
125,translate,-1,1126,0.99747497,0.00080741826,0.9983975291252136,0.0004760244919452816
125,polarity,-1,1127,0.0019382879,0.99624443,,
125,vocab,-1,1128,0.005492202,0.9928652,,
125,cat,-1,1129,0.0069738124,0.98954004,,
125,shuffle,-1,1130,0.81829995,0.14759329,0.8320908546447754,0.13844658434391022
125,unrelated,19,1131,0.95498705,0.013138738,,
125,unrelated_token,19,1132,0.9584641,0.0135653615,,
126,paraphrase,-1,1134,0.99779475,0.0006604955,0.998083233833313,0.0006194464513100684
126,translate,-1,1135,0.99744886,0.0009024774,0.9981603026390076,0.0005165968905203044
126,polarity,-1,1136,0.017595902,0.9739285,,
126,vocab,-1,1137,0.003859256,0.9944922,,
126,cat,-1,1138,0.0008904473,0.9977004,,
126,shuffle,-1,1139,0.9833228,0.008786039,0.9762905836105347,0.013340326957404613
126,unrelated,236,1140,0.91821766,0.03244872,,
126,unrelated_token,236,1141,0.94057906,0.023708455,,
127,paraphrase,-1,1143,0.9969818,0.0006346748,0.998408854007721,0.0002417118230368942
127,translate,-1,1144,0.9967122,0.00091422506,0.997919499874115,0.0003570518456399441
127,polarity,-1,1145,0.0030349921,0.9944612,,
127,vocab,-1,1146,0.0033325742,0.99522,,
127,cat,-1,1147,0.0016370241,0.9933501,,
127,shuffle,-1,1148,0.92168885,0.0499573,0.8776124715805054,0.09173503518104553
127,unrelated,184,1149,0.92138624,0.023361156,,
127,unrelated_token,184,1150,0.896893,0.02948547,,
128,paraphrase,-1,1152,0.99786144,0.0003690846,0.9980850219726562,0.00035920963273383677
128,translate,-1,1153,0.9980484,0.0004900054,0.9985718727111816,0.00037589724524877965
128,polarity,-1,1154,0.0005385067,0.998681,,
128,vocab,-1,1155,0.0057791597,0.9930119,,
128,cat,-1,1156,0.0007682256,0.9984958,,
128,shuffle,-1,1157,0.9519396,0.034036957,0.9521287083625793,0.032675642520189285
128,unrelated,148,1158,0.78148097,0.01952582,,
128,unrelated_token,148,1159,0.89263785,0.015738264,,
129,paraphrase,-1,1161,0.99724114,0.00043207846,0.9982646107673645,0.00029208793421275914
129,translate,-1,1162,0.996944,0.0007390893,0.9982607960700989,0.0003699541848618537
129,polarity,-1,1163,0.0009876561,0.9977952,,
129,vocab,-1,1164,0.0042226748,0.9946419,,
129,cat,-1,1165,0.0027372183,0.9937378,,
129,shuffle,-1,1166,0.9713883,0.016943736,0.9660136103630066,0.017300181090831757
129,unrelated,208,1167,0.38508803,0.15738526,,
129,unrelated_token,208,1168,0.5872189,0.0479905,,
130,paraphrase,-1,1170,0.99803644,0.00042905792,0.9980602860450745,0.0003779125108849257
130,translate,-1,1171,0.99773103,0.0006037032,0.9978781938552856,0.0005433541955426335
130,polarity,-1,1172,0.0005732184,0.99864787,,
130,vocab,-1,1173,0.00363908,0.99240315,,
130,cat,-1,1174,0.00083393394,0.9985353,,
130,shuffle,-1,1175,0.97731245,0.013328233,0.969964861869812,0.016820061951875687
130,unrelated,199,1176,0.5966547,0.35697535,,
130,unrelated_token,199,1177,0.551105,0.40064582,,
131,paraphrase,-1,1179,0.99844104,0.00029616107,0.9984056353569031,0.00030674730078317225
131,translate,-1,1180,0.99697185,0.0008407992,0.9955429434776306,0.0018810007022693753
131,polarity,-1,1181,0.00027790107,0.9992549,,
131,vocab,-1,1182,0.40335938,0.57553303,,
131,cat,-1,1183,0.00075191224,0.9985165,,
131,shuffle,-1,1184,0.90064967,0.07970336,0.8989836573600769,0.07924576103687286
131,unrelated,23,1185,0.8898907,0.07756817,,
131,unrelated_token,23,1186,0.8813222,0.082336776,,
132,paraphrase,-1,1188,0.9985442,0.0004128309,0.9982420206069946,0.00045150172081775963
132,translate,-1,1189,0.998061,0.0005552559,0.9978653788566589,0.0005562323494814336
132,polarity,-1,1190,0.0010764109,0.99791044,,
132,vocab,-1,1191,0.0015745866,0.99741274,,
132,cat,-1,1192,0.00063825987,0.99870455,,
132,shuffle,-1,1193,0.9701653,0.020332735,0.9727489948272705,0.015892835333943367
132,unrelated,94,1194,0.7482117,0.112467736,,
132,unrelated_token,94,1195,0.5249502,0.11627745,,
133,paraphrase,-1,1197,0.99820316,0.0003207761,0.9981632828712463,0.00037795151001773775
133,translate,-1,1198,0.99563146,0.00095893175,0.9979363679885864,0.00048518902622163296
133,polarity,-1,1199,0.00047990208,0.99869734,,
133,vocab,-1,1200,0.0024245167,0.996438,,
133,cat,-1,1201,0.0015641679,0.9966356,,
133,shuffle,-1,1202,0.96384,0.021905672,0.9755898118019104,0.013916040770709515
133,unrelated,86,1203,0.84821254,0.022450104,,
133,unrelated_token,86,1204,0.90142626,0.016510198,,
134,paraphrase,-1,1206,0.99770325,0.000841416,0.9979617595672607,0.00043323604040779173
134,translate,-1,1207,0.9965995,0.0009542564,0.9977378845214844,0.0006048876675777137
134,polarity,-1,1208,0.0008685929,0.9982405,,
134,vocab,-1,1209,0.099664606,0.89581466,,
134,cat,-1,1210,0.013685561,0.98122543,,
134,shuffle,-1,1211,0.9277639,0.05477246,0.8219942450523376,0.1482686549425125
134,unrelated,244,1212,0.9047634,0.08207628,,
134,unrelated_token,244,1213,0.79715043,0.18242005,,
135,paraphrase,-1,1215,0.99728084,0.0006129335,0.9958176016807556,0.0016156478086486459
135,translate,-1,1216,0.99740356,0.00089891814,0.9967966675758362,0.0009160899790003896
135,polarity,-1,1217,0.00033511408,0.998961,,
135,vocab,-1,1218,0.5291867,0.4579729,,
135,cat,-1,1219,0.0041262484,0.9843465,,
135,shuffle,-1,1220,0.87808657,0.10103972,0.8080048561096191,0.16659881174564362
135,unrelated,69,1221,0.20300119,0.062340345,,
135,unrelated_token,69,1222,0.22445965,0.0806022,,
136,paraphrase,-1,1224,0.9977653,0.0005064046,0.9979931116104126,0.00041746668284758925
136,translate,-1,1225,0.9961247,0.0009631619,0.9972540736198425,0.0008151611546054482
136,polarity,-1,1226,0.0005230276,0.99881184,,
136,vocab,-1,1227,0.7011621,0.28775635,,
136,cat,-1,1228,0.8078232,0.14217213,,
136,shuffle,-1,1229,0.9317908,0.04892708,0.9114366769790649,0.06082438677549362
136,unrelated,38,1230,0.45112598,0.43575436,,
136,unrelated_token,38,1231,0.41175798,0.48790148,,
137,paraphrase,-1,1233,0.9976221,0.00030175463,0.9977239966392517,0.00041653975495137274
137,translate,-1,1234,0.9970095,0.00072484155,0.9979677796363831,0.0004947740817442536
137,polarity,-1,1235,0.0016241951,0.99718297,,
137,vocab,-1,1236,0.016252924,0.9585495,,
137,cat,-1,1237,0.06429348,0.91616505,,
137,shuffle,-1,1238,0.949529,0.029554602,0.9836081862449646,0.010135380551218987
137,unrelated,35,1239,0.21691033,0.020618992,,
137,unrelated_token,35,1240,0.40646228,0.028945109,,
138,paraphrase,-1,1242,0.9978517,0.00041822356,0.9981332421302795,0.0003048719954676926
138,translate,-1,1243,0.99744487,0.0004993677,0.9978679418563843,0.0004795035347342491
138,polarity,-1,1244,0.00029696056,0.9991829,,
138,vocab,-1,1245,0.0019025155,0.9971445,,
138,cat,-1,1246,0.081042774,0.8974147,,
138,shuffle,-1,1247,0.9523503,0.02557833,0.9339739084243774,0.037822552025318146
138,unrelated,2,1248,0.47842532,0.053546943,,
138,unrelated_token,2,1249,0.5056391,0.03977914,,
139,paraphrase,-1,1251,0.9959104,0.0005671986,0.9979010820388794,0.00032067904248833656
139,translate,-1,1252,0.9967296,0.0009943395,0.9976546764373779,0.0005572022055275738
139,polarity,-1,1253,0.00038652774,0.9991153,,
139,vocab,-1,1254,0.1694054,0.8145267,,
139,cat,-1,1255,0.0020984928,0.99558324,,
139,shuffle,-1,1256,0.9877901,0.0042596254,0.978407084941864,0.006174921058118343
139,unrelated,74,1257,0.47812805,0.007410415,,
139,unrelated_token,74,1258,0.5285986,0.009448116,,
140,paraphrase,-1,1260,0.99759907,0.00080594304,0.9979776740074158,0.00037129680276848376
140,translate,-1,1261,0.9957748,0.0014146478,0.9913501739501953,0.003973059821873903
140,polarity,-1,1262,0.00046141315,0.9984719,,
140,vocab,-1,1263,0.18544416,0.80004483,,
140,cat,-1,1264,0.0023568233,0.9944964,,
140,shuffle,-1,1265,0.9530491,0.029765734,0.9318297505378723,0.04723884537816048
140,unrelated,238,1266,0.036572732,0.92137337,,
140,unrelated_token,238,1267,0.51016337,0.24802749,,
141,paraphrase,-1,1269,0.99691004,0.0011313488,0.9976229071617126,0.0005977716646157205
141,translate,-1,1270,0.9976802,0.00066430075,0.9978439807891846,0.0004460636409930885
141,polarity,-1,1271,0.0006186997,0.9988288,,
141,vocab,-1,1272,0.31811473,0.6695144,,
141,cat,-1,1273,0.0010034433,0.99802774,,
141,shuffle,-1,1274,0.9786845,0.013865079,0.9788328409194946,0.012213865295052528
141,unrelated,53,1275,0.9418125,0.041138597,,
141,unrelated_token,53,1276,0.8975206,0.06747421,,
142,paraphrase,-1,1278,0.9965528,0.0007316195,0.9961679577827454,0.0005607355269603431
142,translate,-1,1279,0.99697673,0.0010122234,0.9770217537879944,0.004668131470680237
142,polarity,-1,1280,0.00039946917,0.99884534,,
142,vocab,-1,1281,0.0021640398,0.99703836,,
142,cat,-1,1282,0.00057998364,0.9986621,,
142,shuffle,-1,1283,0.9296296,0.045255553,0.8399391770362854,0.1254262775182724
142,unrelated,45,1284,0.5020911,0.22691879,,
142,unrelated_token,45,1285,0.50534594,0.15955858,,
143,paraphrase,-1,1287,0.9966807,0.0005632199,0.9978625178337097,0.0009010899811983109
143,translate,-1,1288,0.9981982,0.000608723,0.997759222984314,0.0007155367638915777
143,polarity,-1,1289,0.00032293316,0.9990447,,
143,vocab,-1,1290,0.008433839,0.9901704,,
143,cat,-1,1291,0.0007269707,0.99798703,,
143,shuffle,-1,1292,0.9190991,0.063934974,0.9353586435317993,0.04790646210312843
143,unrelated,137,1293,0.5709541,0.059418965,,
143,unrelated_token,137,1294,0.6493917,0.055320606,,
144,paraphrase,-1,1296,0.99825865,0.0006183465,0.9986194372177124,0.0003221658989787102
144,translate,-1,1297,0.98879796,0.0015129602,0.9984272718429565,0.0004071774601470679
144,polarity,-1,1298,0.0019553541,0.99524915,,
144,vocab,-1,1299,0.28997818,0.64531106,,
144,cat,-1,1300,0.0007175715,0.9986442,,
144,shuffle,-1,1301,0.97818404,0.01385799,0.9851932525634766,0.007890734821557999
144,unrelated,95,1302,0.92010355,0.04893066,,
144,unrelated_token,95,1303,0.92386985,0.051413428,,
145,paraphrase,-1,1305,0.99715495,0.0012477132,0.9967508316040039,0.0010709684574976563
145,translate,-1,1306,0.8567216,0.0037636098,0.9962008595466614,0.001734004239551723
145,polarity,-1,1307,0.0012056865,0.9980457,,
145,vocab,-1,1308,0.03172902,0.96090573,,
145,cat,-1,1309,0.33440873,0.622322,,
145,shuffle,-1,1310,0.9541117,0.031969573,0.9640471339225769,0.024040356278419495
145,unrelated,111,1311,0.86136687,0.037771974,,
145,unrelated_token,111,1312,0.798128,0.043091413,,
146,paraphrase,-1,1314,0.9976394,0.000526511,0.9979493021965027,0.00038834541919641197
146,translate,-1,1315,0.99740475,0.0005052338,0.9969519376754761,0.00046071072574704885
146,polarity,-1,1316,0.00065701414,0.9983682,,
146,vocab,-1,1317,0.0407614,0.94972557,,
146,cat,-1,1318,0.0013057704,0.9977124,,
146,shuffle,-1,1319,0.9664296,0.02367984,0.9679350256919861,0.02097085677087307
146,unrelated,117,1320,0.9800577,0.007126237,,
146,unrelated_token,117,1321,0.9847285,0.005941814,,
147,paraphrase,-1,1323,0.9976255,0.0003541689,0.9934619665145874,0.0007307762280106544
147,translate,-1,1324,0.9945279,0.0017930333,0.9933813810348511,0.0009987716330215335
147,polarity,-1,1325,0.0037442413,0.9925695,,
147,vocab,-1,1326,0.10013879,0.8842854,,
147,cat,-1,1327,0.2699855,0.45540878,,
147,shuffle,-1,1328,0.9451446,0.016167102,0.9306390285491943,0.022959299385547638
147,unrelated,207,1329,0.5470687,0.055995844,,
147,unrelated_token,207,1330,0.58835053,0.066366605,,
148,paraphrase,-1,1332,0.99578035,0.0015689422,0.9973403811454773,0.0006299622473306954
148,translate,-1,1333,0.9969511,0.00084242545,0.9981167316436768,0.0005498905666172504
148,polarity,-1,1334,0.0014164537,0.99704605,,
148,vocab,-1,1335,0.19274984,0.7979512,,
148,cat,-1,1336,0.0030750332,0.99099183,,
148,shuffle,-1,1337,0.9287568,0.048105557,0.9354700446128845,0.03991500288248062
148,unrelated,217,1338,0.8159378,0.050113935,,
148,unrelated_token,217,1339,0.80360395,0.0814147,,
149,paraphrase,-1,1341,0.9975164,0.00035621118,0.997174859046936,0.0003964711504522711
149,translate,-1,1342,0.9926198,0.0031163918,0.9951687455177307,0.001349044730886817
149,polarity,-1,1343,0.0016776124,0.99634176,,
149,vocab,-1,1344,0.0009804923,0.99832696,,
149,cat,-1,1345,0.0009667697,0.99790514,,
149,shuffle,-1,1346,0.9498439,0.033813108,0.9221211671829224,0.05627722665667534
149,unrelated,227,1347,0.4151518,0.06565448,,
149,unrelated_token,227,1348,0.43911934,0.065716974,,
150,paraphrase,-1,1350,0.9985405,0.0004032662,0.9936140179634094,0.0009854400996118784
150,translate,-1,1351,0.99794954,0.0006465568,0.9973021745681763,0.0008427221328020096
150,polarity,-1,1352,0.000301041,0.99915814,,
150,vocab,-1,1353,0.005474261,0.99349517,,
150,cat,-1,1354,0.0010244461,0.99726,,
150,shuffle,-1,1355,0.96961594,0.018794056,0.9509499073028564,0.03472301736474037
150,unrelated,93,1356,0.4284293,0.21255441,,
150,unrelated_token,93,1357,0.42580307,0.23212764,,
151,paraphrase,-1,1359,0.99803835,0.00071294646,0.9985161423683167,0.0003671690938062966
151,translate,-1,1360,0.99566996,0.0017986017,0.9975610971450806,0.0008990601054392755
151,polarity,-1,1361,0.0013593544,0.9969156,,
151,vocab,-1,1362,0.008770262,0.98925555,,
151,cat,-1,1363,0.0013498302,0.9976949,,
151,shuffle,-1,1364,0.9512886,0.03453245,0.9519766569137573,0.033007148653268814
151,unrelated,253,1365,0.7854739,0.04895476,,
151,unrelated_token,253,1366,0.71337545,0.06720201,,
152,paraphrase,-1,1368,0.996846,0.00039479524,0.9976617097854614,0.0005604805774055421
152,translate,-1,1369,0.98268515,0.0065569337,0.9960194230079651,0.001091289916075766
152,polarity,-1,1370,0.008799627,0.98484355,,
152,vocab,-1,1371,0.00019209876,0.99914,,
152,cat,-1,1372,0.0014934797,0.99726343,,
152,shuffle,-1,1373,0.9410769,0.040213104,0.9661900401115417,0.018329592421650887
152,unrelated,142,1374,0.40670034,0.43878275,,
152,unrelated_token,142,1375,0.25004488,0.6469856,,
153,paraphrase,-1,1377,0.99815124,0.00046216676,0.9984340071678162,0.00034087689709849656
153,translate,-1,1378,0.9954958,0.0010107198,0.9949860572814941,0.0015494266990572214
153,polarity,-1,1379,0.00067667797,0.99856097,,
153,vocab,-1,1380,0.48159522,0.50126904,,
153,cat,-1,1381,0.00076522055,0.9984829,,
153,shuffle,-1,1382,0.89611155,0.08062928,0.8999775648117065,0.07255198806524277
153,unrelated,218,1383,0.8384706,0.14001991,,
153,unrelated_token,218,1384,0.89089984,0.08935986,,
154,paraphrase,-1,1386,0.99858415,0.00029794418,0.9985923171043396,0.00028209021547809243
154,translate,-1,1387,0.9969789,0.0005666992,0.9968282580375671,0.001190186245366931
154,polarity,-1,1388,0.0005879442,0.9986224,,
154,vocab,-1,1389,0.007294286,0.9914819,,
154,cat,-1,1390,0.008725546,0.98902917,,
154,shuffle,-1,1391,0.9283946,0.050567076,0.9086178541183472,0.07146444171667099
154,unrelated,52,1392,0.83901906,0.030087458,,
154,unrelated_token,52,1393,0.9024522,0.032936085,,
155,paraphrase,-1,1395,0.9969547,0.0010923147,0.9975370168685913,0.0008696776931174099
155,translate,-1,1396,0.9979533,0.00064278196,0.9981929659843445,0.0005371933802962303
155,polarity,-1,1397,0.00095910946,0.9977628,,
155,vocab,-1,1398,0.04306839,0.9535591,,
155,cat,-1,1399,0.007818044,0.9885886,,
155,shuffle,-1,1400,0.89752203,0.08691416,0.7260562181472778,0.24606512486934662
155,unrelated,187,1401,0.7617607,0.062529124,,
155,unrelated_token,187,1402,0.7951737,0.060543694,,
156,paraphrase,-1,1404,0.992562,0.00066477654,0.9948490262031555,0.0007246849127113819
156,translate,-1,1405,0.9758952,0.0050219786,0.9805284142494202,0.00563451973721385
156,polarity,-1,1406,0.00059373985,0.9986659,,
156,vocab,-1,1407,0.014256594,0.97155625,,
156,cat,-1,1408,0.0014388879,0.9951893,,
156,shuffle,-1,1409,0.8626944,0.05267611,0.9702245593070984,0.012551890686154366
156,unrelated,10,1410,0.7320532,0.1895739,,
156,unrelated_token,10,1411,0.81816113,0.056553345,,
157,paraphrase,-1,1413,0.99761057,0.00041405918,0.9984709620475769,0.00031220747041516006
157,translate,-1,1414,0.99767536,0.00065784174,0.9985350370407104,0.000348314963048324
157,polarity,-1,1415,0.0014338881,0.9975592,,
157,vocab,-1,1416,0.9197791,0.067479834,,
157,cat,-1,1417,0.021506216,0.97202075,,
157,shuffle,-1,1418,0.9468145,0.037162874,0.932068407535553,0.053099729120731354
157,unrelated,4,1419,0.94499975,0.02079637,,
157,unrelated_token,4,1420,0.9331812,0.031161565,,
158,paraphrase,-1,1422,0.9971765,0.0004371434,0.9981550574302673,0.0005075928056612611
158,translate,-1,1423,0.9969146,0.0009215825,0.9972358345985413,0.000874524237588048
158,polarity,-1,1424,0.0007957033,0.99848264,,
158,vocab,-1,1425,0.036102675,0.9578463,,
158,cat,-1,1426,0.075023755,0.91397643,,
158,shuffle,-1,1427,0.95986307,0.023064047,0.9573320746421814,0.023966340348124504
158,unrelated,175,1428,0.82479036,0.042783175,,
158,unrelated_token,175,1429,0.88297504,0.036444735,,
159,paraphrase,-1,1431,0.99754554,0.00033529347,0.9979808926582336,0.0004374959971755743
159,translate,-1,1432,0.99289703,0.0022321625,0.99544757604599,0.0018661837093532085
159,polarity,-1,1433,0.00043964048,0.9989629,,
159,vocab,-1,1434,0.55969155,0.41633385,,
159,cat,-1,1435,0.0011614962,0.9978155,,
159,shuffle,-1,1436,0.9277097,0.051854488,0.9419471025466919,0.04066513106226921
159,unrelated,39,1437,0.17876267,0.067975014,,
159,unrelated_token,39,1438,0.11459902,0.078187905,,
160,paraphrase,-1,1440,0.9983884,0.0003202096,0.9978429079055786,0.0005616783164441586
160,translate,-1,1441,0.99772066,0.00046468215,0.9942566752433777,0.0016839394811540842
160,polarity,-1,1442,0.0004735382,0.9990194,,
160,vocab,-1,1443,0.0010155684,0.99831957,,
160,cat,-1,1444,0.05658378,0.8620862,,
160,shuffle,-1,1445,0.9834073,0.00883843,0.9777414202690125,0.009372541680932045
160,unrelated,165,1446,0.47995645,0.37269697,,
160,unrelated_token,165,1447,0.26433638,0.61259687,,
161,paraphrase,-1,1449,0.9962136,0.00073710666,0.9971635937690735,0.0006422733422368765
161,translate,-1,1450,0.99496967,0.0017694717,0.9969898462295532,0.0011719240574166179
161,polarity,-1,1451,0.00046708013,0.99895954,,
161,vocab,-1,1452,0.0006151207,0.99888676,,
161,cat,-1,1453,0.0762201,0.88386893,,
161,shuffle,-1,1454,0.80578494,0.16780223,0.8406556844711304,0.133076012134552
